14:18:19.967269,1270,17
14:18:20.475799,1271,17
14:18:20.976792,1272,17
14:18:21.467231,1273,17
14:18:21.979661,1274,17
14:18:22.472203,1275,17
14:18:22.982197,1276,17
14:18:23.465166,1277,17
14:18:23.976403,1278,17
14:18:24.472306,1279,17
14:18:24.968736,1280,17
14:18:25.474925,1281,17
14:18:25.969778,1282,17
14:18:26.464707,1283,17
14:18:26.967781,1284,17
14:18:27.464405,1285,17
14:18:27.977070,1286,17
14:18:28.466645,1287,17
14:18:28.964222,1288,17
14:18:29.463580,1289,17
14:18:29.965030,1290,17
14:18:30.476788,1291,17
14:18:30.964956,1292,17
14:18:31.469019,1293,17
14:18:31.969866,1294,17
14:18:32.470834,1295,17
14:18:32.965194,1296,17
14:18:33.468988,1297,17
14:18:33.965012,1298,17
14:18:34.466152,1299,17
14:18:34.971138,1300,17
14:18:35.464575,1301,17
14:18:35.964683,1302,17
14:18:36.471716,1303,17
14:18:36.965589,1304,17
14:18:37.471843,1305,17
14:18:37.974612,1306,17
14:18:38.472974,1307,17
14:18:38.973120,1308,17
14:18:39.474457,1309,17
14:18:39.977953,1310,17
14:18:40.471373,1311,17
14:18:40.976447,1312,17
14:18:41.467356,1313,17
14:18:41.962844,1314,17
14:18:42.465503,1315,17
14:18:42.974072,1316,17
14:18:43.469255,1317,17
14:18:43.978668,1318,17
14:18:44.464606,1319,17
14:18:44.970060,1320,17
14:18:45.479395,1321,17
14:18:45.967457,1322,17
14:18:46.467221,1323,17
14:18:47.247962,1324,17
14:18:48.242528,1325,17
14:18:49.234344,1326,17
14:18:50.244776,1327,17
14:18:51.242194,1328,17
14:18:52.247830,1329,17
14:18:53.237058,1330,17
14:18:54.239034,1331,17
14:18:55.236259,1332,17
14:18:56.259171,1333,17
14:18:57.249437,1334,17
14:18:58.247573,1335,17
14:18:59.245706,1336,17
14:19:00.273106,1337,17
14:19:01.244604,1338,17
14:19:02.248410,1339,17
14:19:03.248644,1340,17
14:19:04.238496,1341,17
14:19:05.261166,1342,17
14:19:06.252630,1343,17
14:19:07.249963,1344,17
14:19:08.256835,1345,17
14:19:09.271711,1346,17
14:19:10.259980,1347,17
14:19:11.270339,1348,17
14:19:12.240721,1349,17
14:19:13.247734,1350,17
14:19:14.236473,1351,17
14:19:15.255635,1352,17
14:19:16.251656,1353,17
14:19:17.245402,1354,17
14:19:18.245089,1355,17
14:19:19.241328,1356,17
14:19:20.236070,1357,17
14:19:21.243478,1358,17
14:19:22.241313,1359,17
14:19:23.247866,1360,17
14:19:24.244836,1361,17
14:19:25.236532,1362,17
14:19:26.240031,1363,17
14:19:27.240510,1364,17
14:19:28.247169,1365,17
14:19:29.200517,1366,17
14:19:29.471356,1367,17
14:19:29.964078,1368,17
14:19:31.241740,1369,17
14:19:32.247765,1370,17
14:19:33.263976,1371,17
14:19:34.241566,1372,17
14:19:35.245379,1373,17
14:19:36.241489,1374,17
14:19:37.251546,1375,17
14:19:38.243434,1376,17
14:19:39.706299,1377,17
14:19:40.242916,1378,17
14:19:41.237766,1379,17
14:19:42.241091,1380,17
14:19:43.241260,1381,17
14:19:44.236420,1382,17
14:19:45.260089,1383,17
14:19:46.244146,1384,17
14:19:47.246693,1385,17
14:19:48.239214,1386,17
14:19:49.276134,1387,17
14:19:50.244628,1388,17
14:19:51.238919,1389,17
14:19:52.236708,1390,17
14:19:53.242322,1391,17
14:19:54.236799,1392,17
14:19:55.235374,1393,17
14:19:56.251243,1394,17
14:19:57.248913,1395,17
14:19:58.238435,1396,17
14:19:59.319065,1397,17
14:20:00.245586,1398,17
14:20:01.281096,1399,17
14:20:02.242894,1400,17
14:20:03.237465,1401,17
14:20:04.245281,1402,17
14:20:05.247474,1403,17
14:20:06.232678,1404,17
14:20:07.246069,1405,17
14:20:08.241453,1406,17
14:20:09.244301,1407,17
14:20:10.248080,1408,17
14:20:11.242131,1409,17
14:20:12.247296,1410,17
14:20:13.239515,1411,17
14:20:14.244801,1412,17
14:20:15.252871,1413,17
14:20:16.285042,1414,17
14:20:17.252526,1415,17
14:20:18.256792,1416,17
14:20:19.237961,1417,17
14:20:20.239923,1418,17
14:20:21.243665,1419,17
14:20:22.253008,1420,17
14:20:23.247778,1421,17
14:20:24.236177,1422,17
14:20:25.243340,1423,17
14:20:26.234879,1424,17
14:20:27.254503,1425,17
14:20:28.244012,1426,17
14:20:29.245797,1427,17
14:21:21.714004,1,0
14:21:21.752640,2,0
14:21:21.779119,3,0
14:21:22.208650,4,0
14:21:22.726722,5,0
14:21:23.226065,6,0
14:21:23.717501,7,0
14:21:24.214638,8,0
14:21:24.715554,9,0
14:21:25.214729,10,0
14:21:25.720863,11,0
14:21:26.225715,12,0
14:21:26.710438,13,0
14:21:27.224361,14,0
14:21:27.714114,15,0
14:21:28.222778,16,0
14:21:28.714169,17,0
14:21:29.254941,18,0
14:21:29.721426,19,0
14:21:30.219573,20,0
14:21:30.717180,21,0
14:21:31.217393,22,0
14:21:31.719553,23,0
14:21:32.227033,24,0
14:21:32.721309,25,0
14:21:33.217960,26,0
14:21:33.712247,27,0
14:21:34.223507,28,0
14:21:34.722796,29,0
14:21:35.210176,30,0
14:21:35.720518,31,0
14:21:36.227332,32,0
14:21:36.716450,33,0
14:21:37.214886,34,0
14:21:37.724183,35,0
14:21:38.216858,36,0
14:21:38.720380,37,0
14:21:39.209331,38,0
14:21:39.718523,39,0
14:21:40.209738,40,0
14:21:40.713216,41,0
14:21:41.209788,42,0
14:21:41.340761,43,0
14:21:41.346994,44,0
14:21:41.347999,45,0
14:21:41.837011,46,0
14:21:42.345827,47,0
14:21:42.840439,48,0
14:21:43.330004,49,0
14:21:43.838175,50,0
14:21:44.330775,51,0
14:21:44.830707,52,0
14:21:45.331371,53,0
14:21:45.845906,54,0
14:21:46.339041,55,0
14:21:46.833667,56,0
14:21:47.340724,57,0
14:21:47.625296,57,1
14:21:47.844418,58,1
14:21:48.150071,58,2
14:21:48.347704,59,2
14:21:48.849738,60,2
14:21:48.892909,60,3
14:21:49.335211,61,3
14:21:49.498120,61,4
14:21:49.834619,62,4
14:21:50.276279,62,5
14:21:50.338353,63,5
14:21:50.845334,64,5
14:21:50.982459,64,6
14:21:51.339565,65,6
14:21:51.835283,66,6
14:21:51.855229,66,7
14:21:52.346131,67,7
14:21:52.453630,67,8
14:21:52.845390,68,8
14:21:53.340531,69,8
14:21:53.820152,69,9
14:21:53.851095,70,9
14:21:54.344461,71,9
14:21:54.825958,71,10
14:21:54.840083,72,10
14:21:55.341209,73,10
14:21:55.589307,73,11
14:21:55.842273,74,11
14:21:56.202506,74,12
14:21:56.339076,75,12
14:21:56.844407,76,12
14:21:57.038048,76,13
14:21:57.340392,77,13
14:21:57.582899,77,14
14:21:57.832668,78,14
14:21:58.195609,78,15
14:21:58.336710,79,15
14:21:58.731619,79,16
14:21:58.838689,80,16
14:21:59.239258,80,17
14:21:59.338231,81,17
14:21:59.786232,81,18
14:21:59.845878,82,18
14:22:00.223277,82,19
14:22:00.333452,83,19
14:22:00.729019,83,20
14:22:00.832203,84,20
14:22:01.246635,85,20
14:22:01.429454,86,20
14:22:01.835294,87,20
14:22:02.338635,88,20
14:22:02.836246,89,20
14:22:03.336249,90,20
14:22:03.835252,91,20
14:22:04.347866,92,20
14:22:04.842382,93,20
14:22:06.247073,94,20
14:22:07.241033,95,20
14:22:08.244690,96,20
